Year;Month;Day;Death;Tmax;Tmin
1991;11;26;72;-0.924390244;-4.526829268
1991;11;27;82;2.7;-10.84878049
1991;11;28;82;4.2525;-1.8975
1991;11;29;82;3.868292683;-1.8275
1991;11;30;82;15.09268293;-2.541463415
1991;12;1;66;5.7375;1.7375
1991;12;2;70;-3.2575;-10.2175
1991;12;3;71;-3.225;-12.2375
1991;12;4;88;-9.16;-12.93
1991;12;5;85;-13.7175;-19.15
1991;12;6;88;-9.945;-19.6875
1991;12;7;84;-6.7525;-17.5425
1991;12;8;104;5.7425;-10.5275
1991;12;9;99;5.271794872;-7.246153846
1991;12;10;79;1.905128205;-13.25128205
1991;12;11;101;4.892307692;-6.130769231
1991;12;12;80;7.735897436;-5.635897436
1991;12;13;81;9.487179487;0.912820513
1991;12;14;87;0.694871795;-3.782051282
1991;12;15;100;-6.661538462;-11.75641026
1991;12;16;99;-13.76923077;-19.88717949
1991;12;17;88;-12.93076923;-26.06923077
1991;12;18;92;-12.52307692;-17.20769231
1991;12;19;89;-9.317948718;-23.60769231
1991;12;20;86;-0.343589744;-15.4025641
1991;12;21;94;1.748717949;-5.761538462
1991;12;22;97;2.094736842;-11.13421053
1991;12;23;91;1.565789474;-1.589473684
1991;12;24;98;-13.89210526;-18.47894737
1991;12;25;83;-10.93421053;-23.42105263
1991;12;26;100;-1.634210526;-20.48684211
1991;12;27;92;-4.194736842;-11.60526316
1991;12;28;87;-1.423684211;-12.56315789
1991;12;29;90;-1.615384615;-8.844736842
1991;12;30;76;-7.166666667;-13.34615385
1991;12;31;84;-5.579487179;-22.22051282
1992;1;1;88;-5.802564103;-21.01794872
1992;1;2;79;-5.043589744;-18.93333333
1992;1;3;74;-1.012820513;-12.42051282
1992;1;4;92;2.253846154;-5.992307692
1992;1;5;74;2.164102564;-0.471794872
1992;1;6;83;1.671794872;-0.68974359
1992;1;7;82;0;-4.441025641
1992;1;8;74;-7.279487179;-12.87435897
1992;1;9;75;-2.935897436;-14.29230769
1992;1;10;91;-5.243589744;-9.494871795
1992;1;11;90;-12.27894737;-20.4025641
1992;1;12;70;-7.313157895;-25.38157895
1992;1;13;79;2;-13.43333333
1992;1;14;66;3.956410256;-2.841025641
1992;1;15;97;-18.64871795;-23.18974359
1992;1;16;74;-23.25384615;-29.16666667
1992;1;17;83;-14.33333333;-29.20769231
1992;1;18;77;-15.63589744;-22
1992;1;19;94;-15.01794872;-26.19230769
1992;1;20;92;-12.705;-24.1375
1992;1;21;74;-10.0875;-23.65
1992;1;22;85;-6.905;-23.3725
1992;1;23;79;2.925;-19.6325
1992;1;24;85;1.9175;-14.55
1992;1;25;72;-17.4425;-26.6675
1992;1;26;75;-13.655;-23.525
1992;1;27;86;-11.61;-25.5075
1992;1;28;80;-4.975;-20.4625
1992;1;29;82;-0.61;-13.045
1992;1;30;91;-0.045;-2.555
1992;1;31;91;-2.9525;-6.3975
1992;2;1;74;-8.4675;-14.3375
1992;2;2;90;-9.135;-21.095
1992;2;3;84;-5.492307692;-21.25384615
1992;2;4;74;-8.220512821;-17.69230769
1992;2;5;77;-7.117948718;-13.85897436
1992;2;6;102;-9.764102564;-27.40512821
1992;2;7;69;-3.587179487;-16.78717949
1992;2;8;68;-2.515;-7.892307692
1992;2;9;63;-15.015;-19.56
1992;2;10;86;-6.9225;-28.1625
1992;2;11;79;-1.745;-15.345
1992;2;12;75;-16.23076923;-28.3875
1992;2;13;95;-5.087179487;-25.26923077
1992;2;14;84;-1.153846154;-11.66923077
1992;2;15;76;-2.787179487;-13.71282051
1992;2;16;90;-1.68974359;-7.176923077
1992;2;17;85;1.3675;-9.6975
1992;2;18;73;2.082051282;-7.59
1992;2;19;59;1.453846154;-1.279487179
1992;2;20;75;-1.346153846;-5.779487179
1992;2;21;76;-2.630769231;-10.9
1992;2;22;75;-2.992307692;-17.44102564
1992;2;23;65;-2.107894737;-10.43684211
1992;2;24;78;-7.084210526;-19.09210526
1992;2;25;77;-1.031578947;-16.11315789
1992;2;26;79;-0.5;-5.531578947
1992;2;27;82;0.75;-5.934210526
1992;2;28;81;-9.239473684;-22.98421053
1992;2;29;80;-14.88205128;-21.71538462
1992;3;1;80;-9.6575;-25.82564103
1992;3;2;78;-9.81;-28.38
1992;3;3;79;-3.065;-20.9875
1992;3;4;74;0.46;-20.8825
1992;3;5;86;4.795;-9.52
1992;3;6;77;1.64;-11.245
1992;3;7;83;3.2975;-4.0325
1992;3;8;59;2.869230769;0.023076923
1992;3;9;77;4.869230769;-1.587179487
1992;3;10;72;8.331578947;0.582051282
1992;3;11;85;1.739473684;-5.157894737
1992;3;12;67;-11.42368421;-15.17894737
1992;3;13;80;-11.46052632;-17.59210526
1992;3;14;65;-10.89473684;-17.73684211
1992;3;15;75;-9.417948718;-18.70789474
1992;3;16;78;-4.025;-17.7375
1992;3;17;69;1.4525;-9.6825
1992;3;18;79;-3.355;-17.335
1992;3;19;75;-0.7075;-17.2375
1992;3;20;71;0.605;-16.87
1992;3;21;67;-3.815;-15.16
1992;3;22;62;-4.54;-18.8275
1992;3;23;61;-2.0325;-15.195
1992;3;24;58;-0.284615385;-15.59
1992;3;25;75;4.779487179;-13.45384615
1992;3;26;76;5.992307692;0.356410256
1992;3;27;72;8.271794872;1.951282051
1992;3;28;72;3.248717949;-0.797435897
1992;3;29;75;3.787179487;-3.346153846
1992;3;30;78;7.366666667;-4.312820513
1992;3;31;74;6.074358974;-1.687179487
1992;4;1;85;1.915384615;-2.582051282
1992;4;2;65;4.056410256;-4.492307692
1992;4;3;67;2.605128205;-3.682051282
1992;4;4;71;4.915384615;-3.628205128
1992;4;5;66;4.520512821;-1.91025641
1992;4;6;76;7.133333333;-2.138461538
1992;4;7;89;8.666666667;0.761538462
1992;4;8;76;6.935897436;1.128205128
1992;4;9;84;10.94615385;-3.938461538
1992;4;10;79;5.343589744;0.112820513
1992;4;11;68;1.625641026;-4.976923077
1992;4;12;54;4.3325;-2.0225
1992;4;13;70;0.09;-9.075
1992;4;14;88;5.51;-6.7325
1992;4;15;73;6.135;-6.9925
1992;4;16;72;8.6825;-5.4525
1992;4;17;59;5.4375;-0.0125
1992;4;18;74;10.3425;-1.48
1992;4;19;86;15.58205128;-1.471794872
1992;4;20;72;19.26153846;4.325641026
1992;4;21;84;23.75897436;9.351282051
1992;4;22;81;15.18974359;8.535897436
1992;4;23;71;11.73846154;4.958974359
1992;4;24;64;10.56410256;4.112820513
1992;4;25;66;9.774358974;1.864102564
1992;4;26;71;11.68461538;-0.5
1992;4;27;56;13.95897436;-1.8
1992;4;28;89;15.28974359;1.758974359
1992;4;29;70;17.05897436;0.541025641
1992;4;30;72;12.77948718;5.484615385
1992;5;1;63;12.28157895;0.678947368
1992;5;2;73;10.43157895;5.068421053
1992;5;3;60;9.4;4.418421053
1992;5;4;77;11.91315789;-0.752631579
1992;5;5;78;11.45789474;1.273684211
1992;5;6;58;13.18421053;-0.102631579
1992;5;7;70;18.28684211;-0.094736842
1992;5;8;72;23.85789474;4.376315789
1992;5;9;75;19.77631579;10.18421053
1992;5;10;67;21.37368421;8.515789474
1992;5;11;75;24.76052632;4.494736842
1992;5;12;87;27.18421053;9.55
1992;5;13;68;27.43947368;11.95
1992;5;14;68;13.98684211;5.415789474
1992;5;15;64;19.14473684;0.565789474
1992;5;16;68;22.43157895;6.942105263
1992;5;17;57;25.59210526;10.31315789
1992;5;18;76;17.04736842;9.476315789
1992;5;19;52;22.3;0.668421053
1992;5;20;72;26.58947368;5.134210526
1992;5;21;69;29.51842105;11.04473684
1992;5;22;74;29.74473684;13.24473684
1992;5;23;91;30.02105263;12.19210526
1992;5;24;74;10.50789474;2.510526316
1992;5;25;88;14.18157895;0.236842105
1992;5;26;73;14.37105263;2.984210526
1992;5;27;63;15.67631579;3.652631579
1992;5;28;70;20.21052632;5.215789474
1992;5;29;63;22.95789474;5.618421053
1992;5;30;60;24.68947368;5.660526316
1992;5;31;83;15.95263158;11.25526316
1992;6;1;72;17.51315789;12.00789474
1992;6;2;64;22.61842105;7.597368421
1992;6;3;71;23.42894737;11.50263158
1992;6;4;76;19.31842105;11.58421053
1992;6;5;63;23.14864865;9.881081081
1992;6;6;65;21.24324324;12.41891892
1992;6;7;70;24.81621622;14.91351351
1992;6;8;75;25.68108108;16.5
1992;6;9;72;21.03513514;11.61891892
1992;6;10;74;18.64594595;5.521621622
1992;6;11;60;23.72972973;5.905405405
1992;6;12;61;26.86756757;11.45675676
1992;6;13;62;26.57567568;14.12432432
1992;6;14;76;23.71891892;12.16486486
1992;6;15;62;19.35405405;7.167567568
1992;6;16;63;23.60540541;4.454054054
1992;6;17;79;27.79459459;8.278378378
1992;6;18;76;28.14210526;15.49189189
1992;6;19;61;25.46315789;18.51578947
1992;6;20;73;17.86842105;13.38421053
1992;6;21;69;16.92368421;11.17105263
1992;6;22;67;16.44473684;9.926315789
1992;6;23;72;20.57027027;7.332432432
1992;6;24;73;19.78918919;6.22972973
1992;6;25;73;21.2027027;11.74594595
1992;6;26;67;25.50810811;9.478378378
1992;6;27;64;26.64736842;8.786842105
1992;6;28;57;25.77368421;11.45526316
1992;6;29;79;26.06315789;13.46578947
1992;6;30;85;22.46315789;14.48157895
1992;7;1;65;20.725;10.82162162
1992;7;2;74;22.38378378;4.35
1992;7;3;74;20.54864865;6.918918919
1992;7;4;85;21.1;12.76486486
1992;7;5;96;21.58378378;13.30810811
1992;7;6;85;20.83243243;11.75405405
1992;7;7;64;23.04594595;11.02972973
1992;7;8;65;25.44473684;12.09210526
1992;7;9;55;22.22631579;15.78157895
1992;7;10;75;23.86052632;15.33421053
1992;7;11;67;23.61842105;15.22631579
1992;7;12;67;22.67567568;10.47894737
1992;7;13;75;24.24594595;14.07567568
1992;7;14;56;19.30540541;14.00810811
1992;7;15;63;24.86756757;11.75675676
1992;7;16;60;24.47297297;7.494594595
1992;7;17;76;22.30810811;13.4972973
1992;7;18;69;25.26756757;16.06216216
1992;7;19;72;23.77837838;13.62702703
1992;7;20;68;26.9027027;13.61351351
1992;7;21;70;19.14324324;10.12972973
1992;7;22;52;21.41621622;5.743243243
1992;7;23;75;22.45675676;10.8027027
1992;7;24;77;26.27297297;9.243243243
1992;7;25;86;26.36388889;11.52162162
1992;7;26;72;25.39444444;15.98611111
1992;7;27;77;24.47777778;17.36756757
1992;7;28;70;23.56944444;13.80833333
1992;7;29;62;23.51621622;14.30810811
1992;7;30;61;21.9;10.46756757
1992;7;31;65;18.88378378;9.935135135
1992;8;1;65;19.79473684;13.03421053
1992;8;2;61;22.95263158;11.61578947
1992;8;3;66;23.92631579;15.64736842
1992;8;4;63;20.25789474;14.56052632
1992;8;5;65;21.42894737;13.75789474
1992;8;6;71;24.73421053;9.463157895
1992;8;7;66;25.99736842;11.80526316
1992;8;8;73;26.14210526;12.65789474
1992;8;9;72;23.74736842;16.03157895
1992;8;10;69;25.27894737;15.99473684
1992;8;11;75;22.66052632;17.02894737
1992;8;12;64;18.98157895;6.928947368
1992;8;13;63;20.04736842;5.565789474
1992;8;14;56;20.62894737;10.22105263
1992;8;15;64;23.31842105;11.63157895
1992;8;16;66;23.30526316;11.58157895
1992;8;17;66;24.35789474;14.80263158
1992;8;18;66;22.96842105;15.65263158
1992;8;19;83;21.68947368;12.59473684
1992;8;20;80;16.90526316;10.46315789
1992;8;21;60;24.14473684;6.805263158
1992;8;22;70;24.57631579;14.02631579
1992;8;23;83;27.55263158;12.67368421
1992;8;24;67;28.12368421;13.51842105
1992;8;25;69;29.61842105;18.03421053
1992;8;26;75;29.63684211;17.91315789
1992;8;27;70;22.68947368;17.39210526
1992;8;28;68;22.68947368;14.3
1992;8;29;59;20.76578947;14.68421053
1992;8;30;65;19.82105263;11.34736842
1992;8;31;58;18.78421053;13.12631579
1992;9;1;63;15.47894737;8.384210526
1992;9;2;59;17.93947368;4.021052632
1992;9;3;74;15.75526316;6.139473684
1992;9;4;69;21.67105263;12.89210526
1992;9;5;76;23.05;7.718421053
1992;9;6;65;23.68684211;11.21052632
1992;9;7;63;22.35;16.47894737
1992;9;8;81;25.76052632;17.16842105
1992;9;9;53;21.82631579;11.08421053
1992;9;10;50;26.28421053;11.65
1992;9;11;70;17.23157895;10.08684211
1992;9;12;69;16.51842105;2.784210526
1992;9;13;63;21.14736842;5.244736842
1992;9;14;67;23.49736842;7.423684211
1992;9;15;67;24.55;11.72631579
1992;9;16;74;23.47894737;13.27631579
1992;9;17;60;24.1;18.13684211
1992;9;18;86;26.6;17.53157895
1992;9;19;81;16.23157895;10.64736842
1992;9;20;81;18.06842105;4.797368421
1992;9;21;70;18.87105263;6.55
1992;9;22;59;21.56315789;14.44473684
1992;9;23;63;9.989473684;4.189473684
1992;9;24;78;13.93947368;-2.260526316
1992;9;25;82;19.20526316;0.989473684
1992;9;26;70;17.63947368;2.421052632
1992;9;27;73;18.13157895;12.53684211
1992;9;28;67;18.49473684;12.53684211
1992;9;29;63;10.65526316;6.113157895
1992;9;30;70;5.589473684;0.194736842
1992;10;1;71;11.13333333;-1.441025641
1992;10;2;86;18.44358974;2.484615385
1992;10;3;87;17.26410256;9.756410256
1992;10;4;66;9.912820513;-1.838461538
1992;10;5;73;8.515384615;0.361538462
1992;10;6;70;11.9974359;-3.253846154
1992;10;7;66;16.97692308;0.358974359
1992;10;8;70;20.26923077;1.412820513
1992;10;9;72;15.37948718;3.992307692
1992;10;10;67;16.7025641;9.215384615
1992;10;11;80;16.16666667;6.566666667
1992;10;12;82;14.22307692;8.461538462
1992;10;13;64;10.91282051;3.638461538
1992;10;14;81;10.05641026;0.848717949
1992;10;15;76;11.62051282;2.923076923
1992;10;16;88;14.34615385;3.876923077
1992;10;17;76;7.81025641;2.464102564
1992;10;18;64;8.366666667;-2.230769231
1992;10;19;78;5.566666667;-0.046153846
1992;10;20;72;5.015384615;-0.725641026
1992;10;21;68;5.358974359;0.6
1992;10;22;67;8.223076923;-0.261538462
1992;10;23;78;12.78205128;-0.025641026
1992;10;24;73;10.64871795;5.864102564
1992;10;25;89;5.048717949;0.635897436
1992;10;26;84;6.905128205;-0.753846154
1992;10;27;73;5.458974359;1.394871795
1992;10;28;73;7.746153846;-0.958974359
1992;10;29;67;3.792307692;-0.505128205
1992;10;30;85;3.243589744;-4.392307692
1992;10;31;80;3.594871795;-7.279487179
1992;11;1;74;2.741025641;-5.248717949
1992;11;2;57;3.123076923;-7.230769231
1992;11;3;64;8.782051282;0.269230769
1992;11;4;89;10.94871795;2.710526316
1992;11;5;69;7.925641026;3.317948718
1992;11;6;91;3.68974359;-0.697435897
1992;11;7;76;-0.241025641;-5.946153846
1992;11;8;79;0.094871795;-5.843589744
1992;11;9;68;1.061538462;-9.169230769
1992;11;10;64;4.907692308;-9.053846154
1992;11;11;67;8.030769231;0.292105263
1992;11;12;62;13.78461538;-3.236842105
1992;11;13;90;7.394871795;3.178947368
1992;11;14;81;3.894871795;-0.794871795
1992;11;15;72;0.774358974;-4.3
1992;11;16;57;-0.356410256;-9.633333333
1992;11;17;73;-0.369230769;-4.676315789
1992;11;18;71;-2.1;-8.382051282
1992;11;19;67;-1.628205128;-12.06153846
1992;11;20;92;1.633333333;-12.28205128
1992;11;21;83;11.01025641;-2.428947368
1992;11;22;86;9.158974359;3.08974359
1992;11;23;74;2.98974359;0.607692308
1992;11;24;68;4.08974359;0.674358974
1992;11;25;68;5.51025641;2.212820513
1992;11;26;66;7.743589744;3.282051282
1992;11;27;86;6.492307692;3.005128205
1992;11;28;66;4.48974359;-2.731578947
1992;11;29;72;4.482051282;-1.123684211
1992;11;30;82;3.430769231;1.318421053
1992;12;1;83;2.238461538;-0.415384615
1992;12;2;69;4.938461538;-0.379487179
1992;12;3;83;3.720512821;-0.171794872
1992;12;4;73;-2.735897436;-6.992307692
1992;12;5;68;-5.9;-9.987179487
1992;12;6;77;-0.343589744;-12.87948718
1992;12;7;70;-1.587179487;-7.8
1992;12;8;89;-7.392307692;-13.19230769
1992;12;9;70;-7.646153846;-15.34358974
1992;12;10;84;-2.961538462;-15.94102564
1992;12;11;78;-1.207692308;-5.717948718
1992;12;12;85;-0.328205128;-5.71025641
1992;12;13;61;2.974358974;-6.294871795
1992;12;14;64;-0.276923077;-8.969230769
1992;12;15;74;3.656410256;-8.512820513
1992;12;16;75;8.392307692;-3.879487179
1992;12;17;77;3.617948718;1.238461538
1992;12;18;71;-1.352631579;-5.902631579
1992;12;19;72;3.666666667;-9.694736842
1992;12;20;82;3.833333333;-3.841025641
1992;12;21;87;-3.607692308;-14.1025641
1992;12;22;65;1.751282051;-7.938461538
1992;12;23;65;3.394871795;-2.202564103
1992;12;24;72;-12.54871795;-18.97692308
1992;12;25;93;-2.118421053;-22.67894737
1992;12;26;86;-8.068421053;-15.43947368
1992;12;27;70;-10.60789474;-24.62894737
1992;12;28;72;-0.8;-15.99736842
1992;12;29;83;-0.407894737;-6.333333333
1992;12;30;74;-4.505263158;-7.426315789
1992;12;31;92;-2.432432432;-6.794736842
1993;1;1;88;-9.463157895;-14.89736842
1993;1;2;85;-11.64102564;-19.06923077
1993;1;3;76;1.720512821;-20.75641026
1993;1;4;89;7.461538462;-6.492307692
1993;1;5;80;3.628205128;-5.661538462
1993;1;6;92;-3.21025641;-10.88461538
1993;1;7;102;-0.5;-8.846153846
1993;1;8;110;-4.305128205;-12.42820513
1993;1;9;86;-14.69487179;-21.0025641
1993;1;10;99;-14.1974359;-24.04871795
1993;1;11;91;-9.020512821;-19.79230769
1993;1;12;87;-6.331578947;-18.72105263
1993;1;13;95;-8.515789474;-13.74210526
1993;1;14;109;-9.474358974;-15.13333333
1993;1;15;78;-7.933333333;-17.56923077
1993;1;16;90;-2.030769231;-17.71025641
1993;1;17;90;-1.261538462;-4.482051282
1993;1;18;83;-11.42307692;-16.33846154
1993;1;19;92;-5.7;-21.39487179
1993;1;20;84;-0.902564103;-17.35897436
1993;1;21;84;1.769230769;-14.88205128
1993;1;22;87;3.11025641;-6.264102564
1993;1;23;72;3.5;0
1993;1;24;112;3.3;-1.520512821
1993;1;25;95;-7.576923077;-12.49487179
1993;1;26;98;-3.31025641;-17.65384615
1993;1;27;84;-0.881578947;-9.789473684
1993;1;28;59;-9.926315789;-20.11025641
1993;1;29;80;-10.72894737;-17.02105263
1993;1;30;84;-19.85789474;-25.87368421
1993;1;31;85;-14.60526316;-27.87631579
1993;2;1;107;-15.55384615;-21.08684211
1993;2;2;86;-6.825641026;-29.77179487
1993;2;3;80;0.220512821;-16.37948718
1993;2;4;86;-4.728947368;-13.65789474
1993;2;5;85;-3.233333333;-14.69230769
1993;2;6;80;-22.04358974;-30.82051282
1993;2;7;89;-15.33333333;-36.1025641
1993;2;8;94;-11.15384615;-21.00512821
1993;2;9;78;-8.102564103;-27.23333333
1993;2;10;87;-3.463157895;-15.15789474
1993;2;11;87;-12.58974359;-21.7
1993;2;12;80;-5.441025641;-25.05128205
1993;2;13;83;-3.517948718;-8.482051282
1993;2;14;89;-5.820512821;-11.63589744
1993;2;15;86;-4.457894737;-23.06578947
1993;2;16;75;-2.639473684;-14.05384615
1993;2;17;82;-5.057894737;-12.73157895
1993;2;18;64;-12.91578947;-29.48684211
1993;2;19;85;-11.22894737;-29.54210526
1993;2;20;100;-11.53333333;-25.74102564
1993;2;21;79;-11.14102564;-31.32051282
1993;2;22;92;-8.397368421;-16.67368421
1993;2;23;87;-5.952631579;-12.39736842
1993;2;24;80;-11.24736842;-17.07631579
1993;2;25;73;-11.28684211;-24.61052632
1993;2;26;77;-6.084210526;-25.33684211
1993;2;27;72;-7.510526316;-25.55263158
1993;2;28;78;-5.228205128;-27.33157895
1993;3;1;90;-1.876315789;-21.54473684
1993;3;2;98;0.732432432;-14.41315789
1993;3;3;80;3.789189189;-8.02972973
1993;3;4;99;0.167567568;-13.05945946
1993;3;5;85;-4.608108108;-7.72972973
1993;3;6;104;-3.835135135;-8.183783784
1993;3;7;100;1.826315789;-9.021621622
1993;3;8;88;2.765789474;-8.976315789
1993;3;9;92;0.527027027;-2.931578947
1993;3;10;86;0.910810811;-5.948648649
1993;3;11;90;-1.727027027;-7.710526316
1993;3;12;95;-10.31351351;-23.74324324
1993;3;13;90;-8.378378378;-24.43243243
1993;3;14;116;-9.808108108;-14.75945946
1993;3;15;111;-5.607894737;-24.16216216
1993;3;16;72;4.402564103;-13.73421053
1993;3;17;107;1.076923077;-11.43846154
1993;3;18;89;-10.28157895;-24.31315789
1993;3;19;85;-3.939473684;-24.58421053
1993;3;20;85;0.365789474;-16.39210526
1993;3;21;86;2.065789474;-4.15
1993;3;22;104;2.230769231;-5.078947368
1993;3;23;105;2.865789474;-15.86052632
1993;3;24;89;5.910526316;-7.357894737
1993;3;25;104;8.95;-7.405263158
1993;3;26;102;10.68947368;-3.747368421
1993;3;27;101;13.17105263;-2.863157895
1993;3;28;72;13.61578947;-2.876315789
1993;3;29;84;10.02564103;1.181578947
1993;3;30;93;11.34736842;-1.033333333
1993;3;31;76;3.584615385;-1.465789474
1993;4;1;86;-1.126315789;-3.842105263
1993;4;2;92;0.626315789;-3.221052632
1993;4;3;74;1.518421053;-2.863157895
1993;4;4;83;7.078947368;-3.634210526
1993;4;5;86;9.368421053;-5.439473684
1993;4;6;92;10.70263158;-5.728947368
1993;4;7;80;12.64210526;-3.834210526
1993;4;8;83;13.63157895;-1.042105263
1993;4;9;85;14.78157895;2.863157895
1993;4;10;80;11.20263158;4.447368421
1993;4;11;77;5.3;2.776315789
1993;4;12;85;3.486842105;-0.013157895
1993;4;13;83;7.892105263;1.410526316
1993;4;14;79;10.61578947;1.044736842
1993;4;15;83;11.37105263;-0.865789474
1993;4;16;81;18.95;5.4
1993;4;17;87;15.87631579;6.015789474
1993;4;18;87;8.181578947;1.334210526
1993;4;19;75;8.060526316;1.918421053
1993;4;20;75;3.881578947;-1.026315789
1993;4;21;58;4.481578947;0.744736842
1993;4;22;79;2.952631579;0.35
1993;4;23;76;10.13947368;0.121052632
1993;4;24;68;14.37105263;-0.131578947
1993;4;25;77;14.63421053;6.965789474
1993;4;26;78;6.997368421;1.610526316
1993;4;27;90;9.928947368;-2.689473684
1993;4;28;83;15.96578947;-2.734210526
1993;4;29;62;21.78684211;4.184210526
1993;4;30;82;18.15;7.476315789
1993;5;1;80;19.56578947;4.844736842
1993;5;2;63;17.82894737;4.076315789
1993;5;3;73;23.48157895;5.873684211
1993;5;4;77;21.58421053;12.73684211
1993;5;5;75;19.46315789;13.47631579
1993;5;6;73;21.28421053;10.84736842
1993;5;7;83;16.63157895;6.281578947
1993;5;8;81;23.05675676;3.597297297
1993;5;9;80;26.5027027;8.47027027
1993;5;10;66;19.29459459;10.32702703
1993;5;11;71;25.25833333;7.602777778
1993;5;12;93;20.71944444;9.519444444
1993;5;13;67;12.79444444;4.566666667
1993;5;14;97;15.69444444;-0.427777778
1993;5;15;102;19.43888889;7.425
1993;5;16;72;15.64722222;10.15
1993;5;17;69;13.3027027;4.688888889
1993;5;18;81;17.35945946;0.445945946
1993;5;19;72;13.07105263;4.344736842
1993;5;20;81;14.07297297;7.82972973
1993;5;21;103;17.87297297;8.159459459
1993;5;22;65;17.79189189;5.967567568
1993;5;23;74;19.17297297;2.389189189
1993;5;24;76;17.13243243;8.459459459
1993;5;25;71;18.45405405;12.29459459
1993;5;26;79;18.71891892;8.432432432
1993;5;27;73;16.14324324;8.556756757
1993;5;28;76;12.16486486;5.845945946
1993;5;29;77;16.06216216;7.624324324
1993;5;30;73;20.09459459;4.737837838
1993;5;31;67;16.10810811;7.232432432
1993;6;1;80;14.2;8.307894737
1993;6;2;89;17.11081081;5.656756757
1993;6;3;75;17.10263158;7.552631579
1993;6;4;87;17.95945946;6.913513514
1993;6;5;68;19.56486486;3.456756757
1993;6;6;63;14.28947368;9.578378378
1993;6;7;73;21.27567568;5.360526316
1993;6;8;73;20.44864865;6.52972973
1993;6;9;78;22.70810811;11.6
1993;6;10;80;22.55405405;15.74864865
1993;6;11;80;21.6027027;12.92432432
1993;6;12;82;27.32162162;10.31081081
1993;6;13;83;29.24594595;12.27837838
1993;6;14;80;29.12972973;13.52702703
1993;6;15;76;24.18648649;14.64054054
1993;6;16;65;19.46842105;13.53157895
1993;6;17;65;23.83783784;8.518918919
1993;6;18;70;20.07027027;14.71891892
1993;6;19;76;24.01621622;14.74210526
1993;6;20;82;24.15675676;11.88918919
1993;6;21;75;22.94473684;16.21052632
1993;6;22;77;19.40263158;14.10263158
1993;6;23;63;23.41578947;9.284210526
1993;6;24;75;25.72972973;7.778378378
1993;6;25;80;29.51081081;9.859459459
1993;6;26;74;26.68108108;20.07297297
1993;6;27;67;27.07027027;14.40810811
1993;6;28;81;23.94324324;15.58648649
1993;6;29;81;23.1;11.40540541
1993;6;30;84;24.44594595;11.38648649
1993;7;1;66;26.86756757;9.683783784
1993;7;2;69;27.04864865;11.6
1993;7;3;72;22.57837838;15.45135135
1993;7;4;81;26.59189189;14.45135135
1993;7;5;80;27.9;13.50540541
1993;7;6;80;32.73243243;17.81351351
1993;7;7;89;30.94594595;20.55675676
1993;7;8;99;28.54054054;18.23513514
1993;7;9;87;30.2;20.26216216
1993;7;10;82;28.99189189;20.84324324
1993;7;11;67;29.27027027;15.67027027
1993;7;12;75;27.59459459;17.61351351
1993;7;13;71;25.50540541;15.37027027
1993;7;14;71;23.96486486;14.27837838
1993;7;15;78;23.25405405;14.36486486
1993;7;16;82;22.25135135;11.6
1993;7;17;64;23.72702703;13.13513514
1993;7;18;87;28.45945946;11.34324324
1993;7;19;74;27.60810811;14.9027027
1993;7;20;73;26.25135135;16.87567568
1993;7;21;66;23.18648649;12.55945946
1993;7;22;56;18.33783784;14.00540541
1993;7;23;59;23.15135135;13.01891892
1993;7;24;68;26.13513514;11.38648649
1993;7;25;62;25.47368421;12.53243243
1993;7;26;65;25.71842105;11.17368421
1993;7;27;68;22.74210526;17.10526316
1993;7;28;92;27.4;18.37105263
1993;7;29;70;26.94594595;18.4027027
1993;7;30;59;25.32432432;17.46486486
